file,classe,split,source,source_sha256,label_sha256,line,x1,y1,x2,y2,clipped,width,height,sha256,pixel_sha256
train/Pessoa/61_jpg.rf.e477511e057a83f5ca730322836a3daa__obj003.png,Pessoa,train,train/images/61_jpg.rf.e477511e057a83f5ca730322836a3daa.jpg,88cd15990699c57fbef4c6f24fef5f0e24420119c820ac69437d95490b4b73d7,7139eef4051ea4b748bf933e9748f6e6fc2cf59bb5228374c61620e91b449d52,3,12,49,640,640,False,628,591,1d69939676c570f2dec13a2a30af8666c735e35b36fa35ff1967c1bad7597e04,9a70835d0eaee102bf38c83b706629eb57e65d341c89c81c70dd8713ab0069b3
train/Pessoa/61_jpg.rf.e477511e057a83f5ca730322836a3daa__obj004.png,Pessoa,train,train/images/61_jpg.rf.e477511e057a83f5ca730322836a3daa.jpg,88cd15990699c57fbef4c6f24fef5f0e24420119c820ac69437d95490b4b73d7,7139eef4051ea4b748bf933e9748f6e6fc2cf59bb5228374c61620e91b449d52,4,390,166,640,584,False,250,418,f3f4184af4504037735c46e88c8d41e748ec4585dbe47d1d50ee2aae6053d14d,8f730328e752190f116d0e92574df4b88e61b93dddb242eb0f620225560e39bb
train/Capacete/63_jpg.rf.7709912ae1539f8acda68b7a4ccd4f21__obj001.png,Capacete,train,train/images/63_jpg.rf.7709912ae1539f8acda68b7a4ccd4f21.jpg,0606d01d98ec128cbedcdd9754c84b3fffc683e5e0af49053c6faf4ca6c3634d,2476944ba672b5842e180ebbfe54fb0748a598d87947028ecd216edc94ed1a54,1,502,117,578,231,False,76,114,dd92c1ee16ef696aad7c68d3774e64bb1e29a7caa7b99f51e569ff2f01c37528,10437d2728dcd8f93af4c85960373ae4a6c50a244f8536fb9177aca8515a9ca9
train/Pessoa/63_jpg.rf.7709912ae1539f8acda68b7a4ccd4f21__obj002.png,Pessoa,train,train/images/63_jpg.rf.7709912ae1539f8acda68b7a4ccd4f21.jpg,0606d01d98ec128cbedcdd9754c84b3fffc683e5e0af49053c6faf4ca6c3634d,2476944ba672b5842e180ebbfe54fb0748a598d87947028ecd216edc94ed1a54,2,96,113,578,498,False,482,385,7552b0c2bb01f583458fb92816938d5010efbc6f62d68308fee05275973962f8,d52a5c82fe36e18b6ce1cd54a09f49ac6fff73d69338a2d4c683fd13508bf943
train/Capacete/64_jpg.rf.b885ff4fb9789cf252e4fa49b2cab878__obj001.png,Capacete,train,train/images/64_jpg.rf.b885ff4fb9789cf252e4fa49b2cab878.jpg,a6bcdd557b6f2871340eaba569b240afae2cb0a2de906ebde37cf091ac4282fb,ed3c93fae28b7d3697a761f1488856748be9bef37a7e3d502025fb7e241adfea,1,43,80,183,188,False,140,108,7762207090dedbba7cf690d375129ee4e1a0593627383561d7568a6f8d7d91d8,304dc4852d05ed3cb2cbbce22c21dd4712b8724b6696f81e9fb97b2154865195
train/Capacete/64_jpg.rf.b885ff4fb9789cf252e4fa49b2cab878__obj002.png,Capacete,train,train/images/64_jpg.rf.b885ff4fb9789cf252e4fa49b2cab878.jpg,a6bcdd557b6f2871340eaba569b240afae2cb0a2de906ebde37cf091ac4282fb,ed3c93fae28b7d3697a761f1488856748be9bef37a7e3d502025fb7e241adfea,2,247,136,375,258,False,128,122,6aff89bc157442530203d598ca727a04d09affcf3938cc847a41dea29493c50b,84922b5d4e1fc28f5601dc5ec99af7553d8c8fbb10b87cd56fcfe44980578a68
train/Colete/64_jpg.rf.b885ff4fb9789cf252e4fa49b2cab878__obj003.png,Colete,train,train/images/64_jpg.rf.b885ff4fb9789cf252e4fa49b2cab878.jpg,a6bcdd557b6f2871340eaba569b240afae2cb0a2de906ebde37cf091ac4282fb,ed3c93fae28b7d3697a761f1488856748be9bef37a7e3d502025fb7e241adfea,3,0,222,243,543,False,243,321,8e980f06593a236511e4a08b6ba5193a22c2e249e5b35890fb4a896ae479f284,967da4fc3c1b220405a52e50573e867c4f092f1a498d6a520a7b847a228bcf2b
train/Colete/64_jpg.rf.b885ff4fb9789cf252e4fa49b2cab878__obj004.png,Colete,train,train/images/64_jpg.rf.b885ff4fb9789cf252e4fa49b2cab878.jpg,a6bcdd557b6f2871340eaba569b240afae2cb0a2de906ebde37cf091ac4282fb,ed3c93fae28b7d3697a761f1488856748be9bef37a7e3d502025fb7e241adfea,4,245,294,437,434,False,192,140,0dc4f76b82c10881c5367f795a6ac6d09293979118b470a9145ec397ffffa42c,1668dde92859552d4ede6cd9576bc8cea2b5b56b38bfd83821a3d1e5c36e4d0b
train/Pessoa/64_jpg.rf.b885ff4fb9789cf252e4fa49b2cab878__obj005.png,Pessoa,train,train/images/64_jpg.rf.b885ff4fb9789cf252e4fa49b2cab878.jpg,a6bcdd557b6f2871340eaba569b240afae2cb0a2de906ebde37cf091ac4282fb,ed3c93fae28b7d3697a761f1488856748be9bef37a7e3d502025fb7e241adfea,5,0,80,244,640,False,244,560,10a6ab4531421a2987663bf92aa6d3ba90c1896dcf8e64dfdf459d8cfca70492,a831072e9a25f57c23e67b2f611fc57008f578d043b35cdf621998425887b97a
train/Pessoa/64_jpg.rf.b885ff4fb9789cf252e4fa49b2cab878__obj006.png,Pessoa,train,train/images/64_jpg.rf.b885ff4fb9789cf252e4fa49b2cab878.jpg,a6bcdd557b6f2871340eaba569b240afae2cb0a2de906ebde37cf091ac4282fb,ed3c93fae28b7d3697a761f1488856748be9bef37a7e3d502025fb7e241adfea,6,224,139,489,639,False,265,500,28925b5804268d2dec579386c2b15d07080abc497250ddf7097356159d3e6971,a056fe02e3ee1ad9d4851f54fcc98e5d666d5abd67ee2dbc9d61fea9bc8fcfcd
train/Capacete/65_jpg.rf.dfdbfc5f147710ceb3d5261904f29d81__obj001.png,Capacete,train,train/images/65_jpg.rf.dfdbfc5f147710ceb3d5261904f29d81.jpg,fda886e3157cf5ff1d5e0fd3b6f23095f1e8f5de88321b7466132d02a536de6c,c822ebae8200fb18570ec9d1c04d31dcff25e9adfb660f0e76ad283273170aa0,1,475,349,503,384,False,28,35,6b91f8b1e5172aea20d808bf04639d014c5f20dbf362bc9a4f6467059d962d43,de46defeb1ec3efaf8b638c85d4edd2c048a47efb8d69107eda79f66ba93cce4
train/Colete/65_jpg.rf.dfdbfc5f147710ceb3d5261904f29d81__obj002.png,Colete,train,train/images/65_jpg.rf.dfdbfc5f147710ceb3d5261904f29d81.jpg,fda886e3157cf5ff1d5e0fd3b6f23095f1e8f5de88321b7466132d02a536de6c,c822ebae8200fb18570ec9d1c04d31dcff25e9adfb660f0e76ad283273170aa0,2,485,385,522,471,False,37,86,2a303cc2be218653f3e360947d827466c40eb42f93f5df46b3164c5dfc0a1c39,b7316b13d7c67c364a138cca0ba8d955adb8158bf968a75c02f99780bc8ea41e
train/Pessoa/65_jpg.rf.dfdbfc5f147710ceb3d5261904f29d81__obj003.png,Pessoa,train,train/images/65_jpg.rf.dfdbfc5f147710ceb3d5261904f29d81.jpg,fda886e3157cf5ff1d5e0fd3b6f23095f1e8f5de88321b7466132d02a536de6c,c822ebae8200fb18570ec9d1c04d31dcff25e9adfb660f0e76ad283273170aa0,3,462,339,535,583,False,73,244,277039c4f3ee549c3bc6c318108cc503c2b3a5500860bd504f352bbe25da0e8a,e394377e5f403d2d2c1e76d0d0f1ff2dd0d41911ee115d6f12d973a55d6ead1f
train/Capacete/68_jpg.rf.d5b435785d3203a4e4ed0bfecb66d0b9__obj001.png,Capacete,train,train/images/68_jpg.rf.d5b435785d3203a4e4ed0bfecb66d0b9.jpg,5b879016379b135473656e05e09ab32236417524541cc0cce772b4ed1454a440,5505c2ef416363b1474764a4633b85479c22651ede82be1c2d0a7d21d269c589,1,305,239,345,280,False,40,41,d05ef60bff83da02347fc42f53594e1bb42def440bb88d02d6cb317f57310c73,9e6154e82ebf5470a17c9368e13b83e2cf5bc3039be3123e97122d47d233958f
train/Capacete/68_jpg.rf.d5b435785d3203a4e4ed0bfecb66d0b9__obj002.png,Capacete,train,train/images/68_jpg.rf.d5b435785d3203a4e4ed0bfecb66d0b9.jpg,5b879016379b135473656e05e09ab32236417524541cc0cce772b4ed1454a440,5505c2ef416363b1474764a4633b85479c22651ede82be1c2d0a7d21d269c589,2,419,253,460,288,False,41,35,d64ceb9b55e0425ff781aecf92c21e23c4e97f35d40a8881aacfbb4cdce3a163,02af2ef7d6156316f1810fc9500eb2e57ae1734643cd6f8805292b5080710519
train/Capacete/68_jpg.rf.d5b435785d3203a4e4ed0bfecb66d0b9__obj003.png,Capacete,train,train/images/68_jpg.rf.d5b435785d3203a4e4ed0bfecb66d0b9.jpg,5b879016379b135473656e05e09ab32236417524541cc0cce772b4ed1454a440,5505c2ef416363b1474764a4633b85479c22651ede82be1c2d0a7d21d269c589,3,72,321,134,379,False,62,58,aaad95d761e18625f0423399200dfdd8c675a51850c10c245b7e58bc574705fe,8c41cfcd869b20eebb1400a16e1ce8275443b0eae184b921c4866c779bd34a8b
train/Pessoa/68_jpg.rf.d5b435785d3203a4e4ed0bfecb66d0b9__obj004.png,Pessoa,train,train/images/68_jpg.rf.d5b435785d3203a4e4ed0bfecb66d0b9.jpg,5b879016379b135473656e05e09ab32236417524541cc0cce772b4ed1454a440,5505c2ef416363b1474764a4633b85479c22651ede82be1c2d0a7d21d269c589,4,58,320,174,640,False,116,320,0836e4838ec9e91fe804efd17c76dddb245eb50e3a011ee5d9bd4f988bc9f8df,cd691e03574eeffc6e5a6be034539976f0af8314effabf9a925a9a9528d9a2c1
train/Pessoa/68_jpg.rf.d5b435785d3203a4e4ed0bfecb66d0b9__obj005.png,Pessoa,train,train/images/68_jpg.rf.d5b435785d3203a4e4ed0bfecb66d0b9.jpg,5b879016379b135473656e05e09ab32236417524541cc0cce772b4ed1454a440,5505c2ef416363b1474764a4633b85479c22651ede82be1c2d0a7d21d269c589,5,242,224,398,601,False,156,377,622a37b37d397f8a62005ca85a056bd7eff4b13f35fd34a3668b9a535af7b596,e22049b7e175c2d97143fe79abbfee51e75895054e180cb7610572ea4e52caf0
train/Pessoa/68_jpg.rf.d5b435785d3203a4e4ed0bfecb66d0b9__obj006.png,Pessoa,train,train/images/68_jpg.rf.d5b435785d3203a4e4ed0bfecb66d0b9.jpg,5b879016379b135473656e05e09ab32236417524541cc0cce772b4ed1454a440,5505c2ef416363b1474764a4633b85479c22651ede82be1c2d0a7d21d269c589,6,402,248,524,596,False,122,348,ec119d2866e93e9116d83874a7fb90a488f3e0c28206d538292091b00da7bce5,72c451d06399cc099dd716bd27b5ba856cce35fe2bb19c5b493f2bf345c718c3
train/Colete/68_jpg.rf.d5b435785d3203a4e4ed0bfecb66d0b9__obj007.png,Colete,train,train/images/68_jpg.rf.d5b435785d3203a4e4ed0bfecb66d0b9.jpg,5b879016379b135473656e05e09ab32236417524541cc0cce772b4ed1454a440,5505c2ef416363b1474764a4633b85479c22651ede82be1c2d0a7d21d269c589,7,291,280,370,410,False,79,130,c8dece0a54a03d0e48038ce3b1b46183957b1444e7d8a147f35dc3d03f9397c3,564d5ad9bb783f9c9e7bea9dc7f2b48931c8dc4ba87df7f62067435ba239935c
train/Colete/68_jpg.rf.d5b435785d3203a4e4ed0bfecb66d0b9__obj008.png,Colete,train,train/images/68_jpg.rf.d5b435785d3203a4e4ed0bfecb66d0b9.jpg,5b879016379b135473656e05e09ab32236417524541cc0cce772b4ed1454a440,5505c2ef416363b1474764a4633b85479c22651ede82be1c2d0a7d21d269c589,8,419,296,500,427,False,81,131,615e0da4a30e030a72f433aaa6ec13a7a0bb85aea0a883f358c2ef18f152ae1d,af26c29a42adc7b6ab3af10ceff44e6ca9e5131cf9d92d9aa5380d7934719043
train/Capacete/69_jpg.rf.ca7531e56abd03187634ae2a40d55c26__obj001.png,Capacete,train,train/images/69_jpg.rf.ca7531e56abd03187634ae2a40d55c26.jpg,db306bf7f51136afa13eaf03b6f8ea4a5bdd0b2f343655cb566e95f261257214,2bf5dd44bf85fc4bcd768a1c69b4bb2dcb5d8d2b16a4ac8780fe1117526d5e48,1,51,3,415,283,False,364,280,5ed6d52ee4e22d368b2162d6200e99ca4ab0a73b82f26af5487d3c077838341e,b7351f25e916ff6410d9e9c5631a2de3c19b3ce1e3d2f15d36cb92b53d3a4ff7
train/Colete/69_jpg.rf.ca7531e56abd03187634ae2a40d55c26__obj002.png,Colete,train,train/images/69_jpg.rf.ca7531e56abd03187634ae2a40d55c26.jpg,db306bf7f51136afa13eaf03b6f8ea4a5bdd0b2f343655cb566e95f261257214,2bf5dd44bf85fc4bcd768a1c69b4bb2dcb5d8d2b16a4ac8780fe1117526d5e48,2,0,400,639,640,False,639,240,3a4f53928318bd0b19c74ba71646997e85637c90ae8e732132b9f4ee366e9437,12960cc3a1067e3a5d5e0c804fdfc09d02c011122dd7f3c51bc89616a6ae3690
train/Pessoa/69_jpg.rf.ca7531e56abd03187634ae2a40d55c26__obj003.png,Pessoa,train,train/images/69_jpg.rf.ca7531e56abd03187634ae2a40d55c26.jpg,db306bf7f51136afa13eaf03b6f8ea4a5bdd0b2f343655cb566e95f261257214,2bf5dd44bf85fc4bcd768a1c69b4bb2dcb5d8d2b16a4ac8780fe1117526d5e48,3,0,20,640,640,False,640,620,c0ee6c55e61416492ae4a742a0e98699c78d55d2ac7b1084aea1715fee78cc20,c9a9c818a7513226bc40afd22bacc1d3340a488ebe13e7a1950721a64eeb66bf
train/Pessoa/70_jpg.rf.4682807e5f281ba07abb49f5b5039b1d__obj001.png,Pessoa,train,train/images/70_jpg.rf.4682807e5f281ba07abb49f5b5039b1d.jpg,6b6ffcc21cc504ee656073e9981420e4dfaecce5bfc48c4fa213edcd94ca8c56,71d49e9625fc4838469f667b1db491e0f54954a1eed53253241b11ed7d00e202,1,99,0,403,640,False,304,640,cf48669dc6c6a5e35cdc357ebff6d82732b3e5e7cefb44d8873479c58a274ab5,86baa809a19fca8862ee8c0c97cb8cee977877f45dd5d0474e691ddeeab8cecd
train/Pessoa/70_jpg.rf.4682807e5f281ba07abb49f5b5039b1d__obj002.png,Pessoa,train,train/images/70_jpg.rf.4682807e5f281ba07abb49f5b5039b1d.jpg,6b6ffcc21cc504ee656073e9981420e4dfaecce5bfc48c4fa213edcd94ca8c56,71d49e9625fc4838469f667b1db491e0f54954a1eed53253241b11ed7d00e202,2,325,79,477,640,False,152,561,10b138ded4c8d4bf434653769816222308edae1a6969cfb845a652718c4c729c,acc10b40b03285e2ff89e00b30dabbc2d78d41728655b0f4c0c6951765695af3
train/Colete/70_jpg.rf.4682807e5f281ba07abb49f5b5039b1d__obj003.png,Colete,train,train/images/70_jpg.rf.4682807e5f281ba07abb49f5b5039b1d.jpg,6b6ffcc21cc504ee656073e9981420e4dfaecce5bfc48c4fa213edcd94ca8c56,71d49e9625fc4838469f667b1db491e0f54954a1eed53253241b11ed7d00e202,3,325,236,475,626,False,150,390,966a93cd891e14172ecf428ef565062bc1358455641f2475577825ca180b8764,2e606c0a3ea2c05ba7ab66bafdcbf3f0306f27ef0209509842a0bfd5210a58bd
train/Capacete/71_jpg.rf.2f4d2a51591d264fdc8a93abc46b43d7__obj001.png,Capacete,train,train/images/71_jpg.rf.2f4d2a51591d264fdc8a93abc46b43d7.jpg,046a99bce8c96920d75896c708dd04946650ba28c77bad98d210b895a16d17e2,46e2e4dc2a373b9a7a40c81d969cc927b61ecf70d0ebb763e30726db29d4974a,1,55,0,450,245,False,395,245,1551d27b6222cf9c9176fcea6dd61dcc449f3be3f6a163b8e4d05d7555d63ba4,cf9e6f8a6f84a2ffda737c679b07c7c8fee278c6944b834976c997b1c1092b96
train/Pessoa/71_jpg.rf.2f4d2a51591d264fdc8a93abc46b43d7__obj002.png,Pessoa,train,train/images/71_jpg.rf.2f4d2a51591d264fdc8a93abc46b43d7.jpg,046a99bce8c96920d75896c708dd04946650ba28c77bad98d210b895a16d17e2,46e2e4dc2a373b9a7a40c81d969cc927b61ecf70d0ebb763e30726db29d4974a,2,5,0,635,638,False,630,638,046174976382922d8c2dcde94866a5ed25badd58f52c58e2a3b97b415afb0fc2,80eb998e278a5d6078b7baa3576a4be6c48e8fc5845be9ff970e36549288d548
train/Colete/72_jpg.rf.2147832a866ff66b4e2b9ed49a1ea24f__obj001.png,Colete,train,train/images/72_jpg.rf.2147832a866ff66b4e2b9ed49a1ea24f.jpg,5ced1d977f03c5710a942e86e1825c0d4160e88727d1b1a29fdbfab81e7cd06f,ae33aed1494e903b8dddf869c88d911e76d74006232953d60b90fdf4d1cba06f,1,366,265,529,640,False,163,375,07bbffeef98e54c0df9638af4f4c7a01cb3446b900cd36921ee3b168f00b8111,dad84b0365a96cefab69c410c509e4da5d69269ccf043976025712afd9fad5a6
train/Colete/72_jpg.rf.2147832a866ff66b4e2b9ed49a1ea24f__obj002.png,Colete,train,train/images/72_jpg.rf.2147832a866ff66b4e2b9ed49a1ea24f.jpg,5ced1d977f03c5710a942e86e1825c0d4160e88727d1b1a29fdbfab81e7cd06f,ae33aed1494e903b8dddf869c88d911e76d74006232953d60b90fdf4d1cba06f,2,280,350,375,640,False,95,290,810d8a2df08b37e3dc086b6201816cecdb41524bff6ff919f0864fd9a2209ac2,10e32449029ec4fd6a0a01b1e8dfb01c243fc906e33d6f9dc4d5ee834b88c1e0
train/Pessoa/72_jpg.rf.2147832a866ff66b4e2b9ed49a1ea24f__obj003.png,Pessoa,train,train/images/72_jpg.rf.2147832a866ff66b4e2b9ed49a1ea24f.jpg,5ced1d977f03c5710a942e86e1825c0d4160e88727d1b1a29fdbfab81e7cd06f,ae33aed1494e903b8dddf869c88d911e76d74006232953d60b90fdf4d1cba06f,3,175,77,528,640,False,353,563,1f496480c7ca59c5258d9bf8c85c96848a866514a840c4d719725e5b27edd2ef,67d0d77c1293798006a88f1c06d83af6675d4f27ff4f3b99c9a2b5be29c0364b
train/Pessoa/72_jpg.rf.2147832a866ff66b4e2b9ed49a1ea24f__obj004.png,Pessoa,train,train/images/72_jpg.rf.2147832a866ff66b4e2b9ed49a1ea24f.jpg,5ced1d977f03c5710a942e86e1825c0d4160e88727d1b1a29fdbfab81e7cd06f,ae33aed1494e903b8dddf869c88d911e76d74006232953d60b90fdf4d1cba06f,4,275,196,407,640,False,132,444,52b1b427eb820c98ba72846c05263beeee49048f34c13616378bed897279ea03,1c8ecedf526f269eca969e0d43a509ff080068a3a9b97e665f4e56ae61b17bf3
train/Colete/73_jpg.rf.f5171140c137f510ba9e988997624e8f__obj001.png,Colete,train,train/images/73_jpg.rf.f5171140c137f510ba9e988997624e8f.jpg,2e34f3f1d8b3d24185331a5e263abba16422d0c1e9582d8fd90dbe93ed628870,c2e1040d31b13e16f757e90fb2dcb46c8bc2965248f56df397f8318c70adc1b5,1,371,424,454,629,False,83,205,8f71352d00f5409089204a7db73cee35b1eddbda104a691c9a95caa6fdd0a4a0,97723a4799a7c032b8b5ddc1908c9fa83188411f8bc5f523c7e3b57ee99d555e
train/Pessoa/73_jpg.rf.f5171140c137f510ba9e988997624e8f__obj002.png,Pessoa,train,train/images/73_jpg.rf.f5171140c137f510ba9e988997624e8f.jpg,2e34f3f1d8b3d24185331a5e263abba16422d0c1e9582d8fd90dbe93ed628870,c2e1040d31b13e16f757e90fb2dcb46c8bc2965248f56df397f8318c70adc1b5,2,360,343,455,640,False,95,297,a9c3b2de7ffc85c02442c803c8a12c71654b111779b5cff000f053d92ff951f3,416b8152b84319ca7b65db1e2184514e9e13d4360d57729dd609e016fc6b1553
train/Pessoa/73_jpg.rf.f5171140c137f510ba9e988997624e8f__obj003.png,Pessoa,train,train/images/73_jpg.rf.f5171140c137f510ba9e988997624e8f.jpg,2e34f3f1d8b3d24185331a5e263abba16422d0c1e9582d8fd90dbe93ed628870,c2e1040d31b13e16f757e90fb2dcb46c8bc2965248f56df397f8318c70adc1b5,3,256,313,365,537,False,109,224,23fa396a08f06b5a9669829a4d7ad4e5d3abcb1f53c03dc7cd860d8660b3b82a,1039de7e1e1d8d09875c62737a508d700b8447ced7318d6869cd547afd4c6244
train/Pessoa/73_jpg.rf.f5171140c137f510ba9e988997624e8f__obj004.png,Pessoa,train,train/images/73_jpg.rf.f5171140c137f510ba9e988997624e8f.jpg,2e34f3f1d8b3d24185331a5e263abba16422d0c1e9582d8fd90dbe93ed628870,c2e1040d31b13e16f757e90fb2dcb46c8bc2965248f56df397f8318c70adc1b5,4,1,427,127,640,False,126,213,97db1cff93d0375ac6e83794220e6009a9286dbb0e7884136038ff2285d08383,0d5587534ddeb8d44a2cc0a3544d400989f6b24764cf140be8106685777e6d5a
train/Capacete/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473__obj001.png,Capacete,train,train/images/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473.jpg,0c6dd64ddfcb615a3792618198e3ce95ae086d0f5052f41495f8824eb9c1adda,301601445336cef4de3ac8a9ef7eecc6a4815095d6f82f30269be5594127f4a1,1,322,223,392,313,False,70,90,b8234b1d2b3abeb5316332e6f5d81535468df1018447e6519a8b5fb9a723b1df,7896e4398902b5f998062fc217ccdb2e7b1cbe0a5ba0db0f99883bc7df91a465
train/Capacete/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473__obj002.png,Capacete,train,train/images/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473.jpg,0c6dd64ddfcb615a3792618198e3ce95ae086d0f5052f41495f8824eb9c1adda,301601445336cef4de3ac8a9ef7eecc6a4815095d6f82f30269be5594127f4a1,2,435,260,526,316,False,91,56,0119dab6abf0d196a9725346477911b9cecfb06e0207ee664e9a290b35200b5f,5b2df1cbafca72074eb6d22c55376fe22a246942df835981e164bda0a1af9e4e
train/Capacete/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473__obj003.png,Capacete,train,train/images/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473.jpg,0c6dd64ddfcb615a3792618198e3ce95ae086d0f5052f41495f8824eb9c1adda,301601445336cef4de3ac8a9ef7eecc6a4815095d6f82f30269be5594127f4a1,3,363,170,407,232,False,44,62,814982b2e80ff909ad57f04b127caac640662a8b4fd920445904650a50eeeba1,a013bdbccfc284a443d37103a54cab7d27d50cee851bf0f3e2bfabba5143f9a4
train/Capacete/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473__obj004.png,Capacete,train,train/images/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473.jpg,0c6dd64ddfcb615a3792618198e3ce95ae086d0f5052f41495f8824eb9c1adda,301601445336cef4de3ac8a9ef7eecc6a4815095d6f82f30269be5594127f4a1,4,477,201,519,259,False,42,58,9ab374bbe29f3b462c229b02cf27aacad03f2388166753720364f131a247e244,1fd235e1e1184a04ce60708576acdcee9a0a03efa01b45dbe7116c72702c3ecf
train/Capacete/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473__obj005.png,Capacete,train,train/images/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473.jpg,0c6dd64ddfcb615a3792618198e3ce95ae086d0f5052f41495f8824eb9c1adda,301601445336cef4de3ac8a9ef7eecc6a4815095d6f82f30269be5594127f4a1,5,465,123,494,169,False,29,46,27ac01ace10e3ac49b4a2df7058a7855f1f3e54f1d08f7855c17aaa35d4d5163,c5ccbf225148cd14e156ca4c2f78f1a24264438f8e1054c9b28a6f7d7b3200ff
train/Capacete/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473__obj006.png,Capacete,train,train/images/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473.jpg,0c6dd64ddfcb615a3792618198e3ce95ae086d0f5052f41495f8824eb9c1adda,301601445336cef4de3ac8a9ef7eecc6a4815095d6f82f30269be5594127f4a1,6,513,126,542,162,False,29,36,15a9d46eb8c4ed0a9da58377e79def0112de54f8caab25e13ffa2f0ea7c5231b,b02ed508e345160b9b4c7ec6ecece018813dadf817bae56932e21916200e684f
train/Capacete/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473__obj007.png,Capacete,train,train/images/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473.jpg,0c6dd64ddfcb615a3792618198e3ce95ae086d0f5052f41495f8824eb9c1adda,301601445336cef4de3ac8a9ef7eecc6a4815095d6f82f30269be5594127f4a1,7,463,0,496,28,False,33,28,b9b2ab0ed5021d070307f8d393403457df718705fded2884dd2de472f066fccc,2e04370be3a039fa49a3e8da640ab9b26ff47f9029dad137663f25569604324d
train/Capacete/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473__obj008.png,Capacete,train,train/images/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473.jpg,0c6dd64ddfcb615a3792618198e3ce95ae086d0f5052f41495f8824eb9c1adda,301601445336cef4de3ac8a9ef7eecc6a4815095d6f82f30269be5594127f4a1,8,511,1,547,27,False,36,26,3f6218329cd88516e82ed993c836bc1025ded18f0546961e79b2bd8b73df32c3,7a322893c4668e3825cd5c2b190cf513cb850ace3b30119c2c0358129e29f3a8
train/Colete/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473__obj009.png,Colete,train,train/images/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473.jpg,0c6dd64ddfcb615a3792618198e3ce95ae086d0f5052f41495f8824eb9c1adda,301601445336cef4de3ac8a9ef7eecc6a4815095d6f82f30269be5594127f4a1,9,108,232,321,392,False,213,160,e28f723b85e85d8583642423a1fdcf214a3c2bf567edd5aaf2a72cb6a8495d70,91d8b50061045f26ac4b15e7ccc0e072480f64b0955759fe4cef0da605544afc
train/Colete/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473__obj010.png,Colete,train,train/images/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473.jpg,0c6dd64ddfcb615a3792618198e3ce95ae086d0f5052f41495f8824eb9c1adda,301601445336cef4de3ac8a9ef7eecc6a4815095d6f82f30269be5594127f4a1,10,428,328,620,483,False,192,155,fef6f36def1bdc14be491800dd0b09c1858bfdefc2e429576b65751faf2acd58,696779d97aef19a179347a1c17914a6fb278af3a0ccc5be40e0d71bb2cf1c9c2
train/Colete/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473__obj011.png,Colete,train,train/images/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473.jpg,0c6dd64ddfcb615a3792618198e3ce95ae086d0f5052f41495f8824eb9c1adda,301601445336cef4de3ac8a9ef7eecc6a4815095d6f82f30269be5594127f4a1,11,415,157,484,214,False,69,57,d198cce57ca705f76e34ba7434f6e47862b7ba39b619f5c9339d5618ebf497f9,5ffb3977355d38ff2749704e243daf57cb363731040ec9244d67f377d264b0e8
train/Colete/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473__obj012.png,Colete,train,train/images/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473.jpg,0c6dd64ddfcb615a3792618198e3ce95ae086d0f5052f41495f8824eb9c1adda,301601445336cef4de3ac8a9ef7eecc6a4815095d6f82f30269be5594127f4a1,12,383,197,472,283,False,89,86,3aa51b6ef5352a602a332676dd6489b833d66d51d1bc0f4691c799b3dd6e722d,26e129b75cb8d6f4dd302d4dbe486f71d27af0d58dfd9e36d9caafc5dcc995a3
train/Pessoa/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473__obj013.png,Pessoa,train,train/images/74_jpg.rf.4aba3eba8290f54779e6e84faf9a8473.jpg,0c6dd64ddfcb615a3792618198e3ce95ae086d0f5052f41495f8824eb9c1adda,301601445336cef4de3ac8a9ef7eecc6a4815095d6f82f30269be5594127f4a1,13,97,217,389,640,False,292,423,8ec4736a1f31eb9949fa7cb240d8811a24006ddaa78e0cbae1aec345473b7cd5,4b4c4589b1a0c237ff5a18b88b9c29e67abb0a19c96ee4cc7abad92130d0cee6
